X,Y,NOME_UF,TIPO,DATA_INI_U,DATA_INI_1,ACES,ULS,ARS,COD_POSTAL,COD_POST_1,DES_FREGUE,DES_CONCEL,WGS84_LAT_,WGS84_LONG,field_14,icon_url
-8.82502,38.5697,UCSP Brejos Assa,UCSP,3/20/2007,3/20/2007,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2950-057,Palmela,Palmela,Palmela,38.569699999999997,-8.825020000000000,SET?BAL,./0.png
-8.90999,38.633,UCSP Pinhal Novo - Pra‡a do Ultramar - 6,UCSP,01-01-12,01-01-12,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2955-206,Pinhal Novo,Pinhal Novo,Palmela,38.633000000000003,-8.909990000000001,SET?BAL,./0.png
-8.95031,38.5657,UCSP Quinta do Anjo,UCSP,3/20/2007,3/20/2007,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2950-752,Quinta do Anjo,Quinta do Anjo,Palmela,38.565700000000000,-8.950310000000000,SET?BAL,./0.png
-8.88847,38.6064,UCSP Venda do Alcaide,UCSP,01-01-12,01-01-12,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2950-438,Venda do Alcaide,Palmela,Palmela,38.606400000000001,-8.888470000000000,SET?BAL,./0.png
-8.7415,38.6317,UCSP Poceir?o,UCSP,3/20/2007,3/20/2007,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2965-317,Poceir?o,Uni?o das freguesias de Poceir?o e Marateca,Palmela,38.631700000000002,-8.741500000000000,SET?BAL,./0.png
-8.69992,38.02,UCSP Santiago do Cac‚m,UCSP,3/20/2007,3/20/2007,ACES Alentejo Litoral,ULS Litoral Alentejano,ARS Alentejo,7540-166,Santiago do Cac‚m,"Uni?o das freguesias de Santiago do Cac‚m, Santa Cruz e S?o Bartolomeu da Serra",Santiago do Cac‚m,38.020000000000003,-8.699920000000001,SET?BAL,./0.png
-9.10077,38.444,UCSP Sesimbra,UCSP,3/20/2007,3/20/2007,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2970-635,Sesimbra,Sesimbra (Santiago),Sesimbra,38.444000000000003,-9.100770000000001,SET?BAL,./0.png
-9.03957,38.5599,UCSP Quinta do Conde,UCSP,3/20/2007,3/20/2007,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2975-326,Quinta do Conde,Quinta do Conde,Sesimbra,38.559899999999999,-9.039569999999999,SET?BAL,./0.png
-9.02135,38.5243,UCSP Azeit?o,UCSP,3/20/2007,3/20/2007,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2925-510,Azeit?o,Uni?o das freguesias de Azeit?o (S?o Louren‡o e S?o Sim?o),Set£bal,38.524299999999997,-9.021350000000000,SET?BAL,./0.png
-9.01336,38.5187,UCSP Pra‡a da Rep£blica (Set£bal),UCSP,3/20/2007,3/20/2007,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2900-044,Set£bal,"Uni?o das freguesias de Set£bal (S?o Juli?o, Nossa Senhora da Anunciada e Santa Maria da Gra‡a)",Set£bal,38.518700000000003,-9.013360000000000,SET?BAL,./0.png
-8.87767,38.5239,UCSP Santos Nicolau,UCSP,01-01-12,01-01-12,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2910-123,Set£bal,Set£bal (S?o Sebasti?o),Set£bal,38.523899999999998,-8.877670000000000,SET?BAL,./0.png
-8.86412,38.5327,UCSP S?o Sebasti?o,UCSP,3/20/2007,3/20/2007,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2910-711,Set£bal,Set£bal (S?o Sebasti?o),Set£bal,38.532699999999998,-8.864120000000000,SET?BAL,./0.png
-8.8633,37.957,UCSP Sines,UCSP,3/20/2007,3/20/2007,ACES Alentejo Litoral,ULS Litoral Alentejano,ARS Alentejo,7520-110,Sines,Sines,Sines,37.957000000000001,-8.863300000000001,SET?BAL,./0.png
-9.04897,38.6657,UCSP Baixa da Banheira,UCSP,3/20/2007,3/20/2007,ACES Arco Ribeirinho,,ARS Lisboa e Vale do Tejo,2835-175,Baixa da Banheira,Uni?o das freguesias de Baixa da Banheira e Vale da Amoreira,Moita,38.665700000000001,-9.048970000000001,SET?BAL,./0.png
-6.97779,38.1308,UCSP Barrancos,UCSP,3/20/2007,3/20/2007,ACES Baixo Alentejo,ULS Baixo Alentejo,ARS Alentejo,7230-016,Barrancos,Barrancos,Barrancos,38.130800000000001,-6.977790000000000,BEJA,./0.png
-8.09315,37.0702,UCSP Quarteira,UCSP,3/20/2007,3/20/2007,ACES Algarve Central,,ARS Algarve,8125-587,Quarteira,Quarteira,Loul‚,37.070200000000000,-8.093150000000000,FARO,./0.png
-7.88528,37.1556,UCSP S?o Br s de Alportel,UCSP,3/20/2007,3/20/2007,ACES Algarve Central,,ARS Algarve,8150-152,S?o Br s de Alportel,S?o Br s de Alportel,S?o Br s de Alportel,37.155600000000000,-7.885280000000000,FARO,./0.png
-8.46581,40.8505,UCSP Norte (Oliveira de Azem‚is),UCSP,3/20/2007,3/20/2007,ACES Aveiro Norte,,ARS Norte,3720-013,Carregosa,Carregosa,Oliveira de Azem‚is,40.850499999999997,-8.465809999999999,AVEIRO,./0.png
-7.9554,41.1381,UCSP Santa Marinha / Frende,UCSP,3/20/2007,3/20/2007,ACES Baixo Tƒmega,,ARS Norte,4640-462,Santa Marinha do Zˆzere,Santa Marinha do Zˆzere,Bai?o,41.138100000000001,-7.955400000000000,PORTO,./0.png
-8.16014,41.1044,UCSP Penha Longa,UCSP,3/20/2007,3/20/2007,ACES Baixo Tƒmega,,ARS Norte,4625-348,Penhalonga MCN,Penhalonga e Pa‡os de Gaiolo,Marco de Canaveses,41.104399999999998,-8.160140000000000,PORTO,./0.png
-8.09583,41.1592,UCSP Soalh?es,UCSP,3/20/2007,3/20/2007,ACES Baixo Tƒmega,,ARS Norte,4630-738,Soalh?es MCN,Soalh?es,Marco de Canaveses,41.159199999999998,-8.095829999999999,PORTO,./0.png
-8.63421,41.5343,UCSP Carape‡os,UCSP,3/20/2007,3/20/2007,ACES Barcelos / Esposende,,ARS Norte,4750-388,Carape‡os,Carape‡os,Barcelos,41.534300000000002,-8.634209999999999,BRAGA,./0.png
-8.6993,41.6178,UCSP Fragoso,UCSP,3/20/2007,3/20/2007,ACES Barcelos / Esposende,,ARS Norte,4905-119,Fragoso,Fragoso,Barcelos,41.617800000000003,-8.699299999999999,BRAGA,./0.png
-8.71119,41.547,UCSP Dr. Vale Lima,UCSP,3/20/2007,3/20/2007,ACES Barcelos / Esposende,,ARS Norte,4750-798,Vila Cova,Uni?o das freguesias de Vila Cova e Feitos,Barcelos,41.546999999999997,-8.711190000000000,BRAGA,./0.png
-8.7729,41.5132,UCSP Ap£lia / F?o,UCSP,3/20/2007,3/20/2007,ACES Barcelos / Esposende,,ARS Norte,4740-371,F?o,Uni?o das freguesias de Ap£lia e F?o,Esposende,41.513199999999998,-8.772900000000000,BRAGA,./0.png
-7.72439,41.2993,UCSP Mateus,UCSP,01-01-13,01-01-13,ACES Mar?o e Douro Norte,,ARS Norte,5000-577,Vila Real,Mateus,Vila Real,41.299300000000002,-7.724390000000000,VILA REAL,./0.png
-9.13945,39.4115,USF Rafael Bordalo Pinheiro,USF-B,05-03-10,6/27/2013,ACES Oeste Norte,,ARS Lisboa e Vale do Tejo,2500-241,Caldas da Rainha,"Uni?o das freguesias de Caldas da Rainha - Nossa Senhora do P¢pulo, Coto e S?o Greg¢rio",Caldas da Rainha,39.411499999999997,-9.139450000000000,LEIRIA,./0.png
-8.57388,40.7605,UCSP Estarreja I,UCSP,01-08-14,01-08-14,ACES Baixo Vouga,,ARS Centro,3860-335,Estarreja,Uni?o das freguesias de Bedu¡do e Veiros,Estarreja,40.760500000000000,-8.573880000000001,AVEIRO,./0.png
-7.45607,39.9156,UCSP Alcains,UCSP,06-01-13,06-01-13,ACES Beira Interior Sul,ULS Castelo Branco,ARS Centro,6005-068,Alcains,,,39.915599999999998,-7.456070000000000,#N/A,./0.png
-8.2725,41.2063,UCSP Galegos,UCSP,04-01-13,04-01-13,ACES Vale do Sousa Sul,,ARS Norte,4560-682,Penafiel,Penafiel,Penafiel,41.206299999999999,-8.272500000000001,PORTO,./0.png
-9.1555,38.6537,UCSP Santo Ant¢nio / Laranjeiro,UCSP,06-01-13,06-01-13,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2810-170,Almada,Uni?o das freguesias de Laranjeiro e Feij¢,Almada,38.653700000000001,-9.155500000000000,SET?BAL,./0.png
-8.62406,41.5336,UCSP Barcelos / Alheira,UCSP,01-01-14,01-01-14,ACES Barcelos / Esposende,,ARS Norte,4750-253,Barcelos,"Uni?o das freguesias de Barcelos, Vila Boa e Vila Frescainha (S?o Martinho e S?o Pedro)",Barcelos,41.533600000000000,-8.624060000000000,BRAGA,./0.png
-8.48356,41.4825,UCSP Tebosa,UCSP,10-09-12,10-09-12,ACES Braga,,ARS Norte,4705-630,Tebosa,Tebosa,Braga,41.482500000000002,-8.483560000000001,BRAGA,./0.png
-8.79478,39.7902,UCSP Flor do Liz,UCSP,04-07-14,04-07-14,ACES Pinhal Litoral,,ARS Centro,2415-020,Leiria,Milagres,Leiria,39.790199999999999,-8.794779999999999,LEIRIA,./0.png
-8.77384,39.7341,UCSP Colipo,UCSP,04-07-14,04-07-14,ACES Pinhal Litoral,,ARS Centro,2410-408,Leiria,"Uni?o das freguesias de Leiria, Pousos, Barreira e Cortes",Leiria,39.734099999999998,-8.773840000000000,LEIRIA,./0.png
-8.6855,39.6749,UCSP Cidade e as Serras,UCSP,04-07-14,04-07-14,ACES Pinhal Litoral,,ARS Centro,2495-186,Leiria,Uni?o das freguesias de Santa Catarina da Serra e Chain‡a,Leiria,39.674900000000001,-8.685499999999999,LEIRIA,./0.png
-9.33605,38.9368,UCSP Mafra Norte,UCSP,01-01-13,01-01-13,ACES Oeste Sul,,ARS Lisboa e Vale do Tejo,2640-465,Mafra,Mafra,Mafra,38.936799999999998,-9.336050000000000,LISBOA,./0.png
-8.6132,41.3113,UCSP Alvarelhos,UCSP,01-01-13,01-01-13,ACES Santo Tirso / Trofa,,ARS Norte,4745-012,Alvarelhos,Uni?o das freguesias de Alvarelhos e Guid?es,Trofa,41.311300000000003,-8.613200000000001,PORTO,./0.png
-8.55612,41.3372,UCSP Trofa,UCSP,01-01-13,01-01-13,ACES Santo Tirso / Trofa,,ARS Norte,4785-273,Trofa,Uni?o das freguesias de Bougado (S?o Martinho e Santiago),Trofa,41.337200000000003,-8.556120000000000,PORTO,./0.png
-7.08632,41.0027,UCSP Vila Nova Foz C“a,UCSP,3/20/2007,3/20/2007,ACES Guarda,ULS Guarda,ARS Centro,5150-534,Vila Nova de Foz C“a,Vila Nova de Foz C“a,Vila Nova de Foz C“a,41.002699999999997,-7.086320000000000,GUARDA,./0.png
0,0,UCSP Nova Sa£de,UCSP,01-01-14,01-01-14,ACES Vale do Sousa Norte,,ARS Norte,4610-486,Felgueiras,"Uni?o das freguesias de Margaride (Santa Eul lia), V rzea, Lagares, Varziela e Moure",Felgueiras,,,PORTO,./0.png
-8.82124,39.602,UCSP Porto de M¢s,UCSP,04-01-14,04-01-14,ACES Pinhal Litoral,,ARS Centro,2480-856,Porto de M¢s,Porto de M¢s - S?o Jo?o Baptista e S?o Pedro,Porto de M¢s,39.601999999999997,-8.821240000000000,LEIRIA,./0.png
-9.38267,39.3657,UCSP Peniche,UCSP,07-01-14,07-01-14,ACES Oeste Norte,,ARS Lisboa e Vale do Tejo,2520-446,Peniche,Peniche,Peniche,39.365699999999997,-9.382669999999999,LEIRIA,./0.png
-6.75137,41.8149,UCSP Santa Maria II,UCSP,05-01-12,05-01-12,ACES Nordeste,ULS Nordeste,ARS Norte,5300-274,Bragan‡a,"Uni?o das freguesias de S‚, Santa Maria e Meixedo",Bragan‡a,41.814900000000002,-6.751370000000000,BRAGAN€A,./0.png
0,0,UCSP S‚,UCSP,05-01-12,05-01-12,ACES Nordeste,ULS Nordeste,ARS Norte,5300-146,BRAGAN€A,,,,,#N/A,./0.png
-6.75137,41.8149,UCSP Santa Maria I,UCSP,05-01-12,05-01-12,ACES Nordeste,ULS Nordeste,ARS Norte,5300-274,Bragan‡a,"Uni?o das freguesias de S‚, Santa Maria e Meixedo",Bragan‡a,41.814900000000002,-6.751370000000000,BRAGAN€A,./0.png
-9.0528,38.6441,UCSP Barreiro,UCSP,01-01-15,01-01-15,ACES Arco Ribeirinho,,ARS Lisboa e Vale do Tejo,2830-195,Barreiro,"Uni?o das freguesias de Alto do Seixalinho, Santo Andr‚ e Verderena",Barreiro,38.644100000000002,-9.052800000000000,SET?BAL,./0.png
-8.60168,39.8447,UCSP Sic¢,UCSP,1/19/2015,1/19/2015,ACES Pinhal Litoral,,ARS Centro,3100-682,Santiago de Lit‚m,Uni?o das freguesias de Santiago e S?o Sim?o de Lit‚m e Albergaria dos Doze,Pombal,39.844700000000003,-8.601680000000000,LEIRIA,./0.png
-8.08395,40.5167,UCSP Campo Caramulo,UCSP,2/19/2015,2/19/2015,ACES D?o Laf?es,,ARS Centro,3465-053,Campo de Besteiros,Uni?o das freguesias de Tondela e Nandufe,Tondela,40.516700000000000,-8.083950000000000,VISEU,./0.png
-9.0964,38.8185,UCSP S?o Jo?o da Talha,UCSP,01-01-13,01-01-13,ACES Loures / Odivelas,,ARS Lisboa e Vale do Tejo,2695-845,S?o Jo?o da Talha,"Uni?o das freguesias de Santa Iria de Azoia, S?o Jo?o da Talha e Bobadela",Loures,38.818500000000000,-9.096399999999999,LISBOA,./0.png
-9.10882,38.7909,UCSP Sacav‚m,UCSP,01-01-13,01-01-13,ACES Loures / Odivelas,,ARS Lisboa e Vale do Tejo,2685-101,Sacav‚m,Uni?o das freguesias de Sacav‚m e Prior Velho,Loures,38.790900000000001,-9.108820000000000,LISBOA,./0.png
-8.63682,41.0276,USF S?o F‚lix-Perosinho,USF-B,3/20/2007,05-01-08,ACES Espinho / Gaia,,ARS Norte,4410-206,S?o F‚lix da Marinha,S?o F‚lix da Marinha,Vila Nova de Gaia,41.027600000000000,-8.636820000000000,PORTO,./0.png
-8.30243,41.4473,UCSP Amorosa,UCSP,10-01-14,10-01-14,ACES Alto Ave,,ARS Norte,4800-050,Guimar?es,Azur‚m,Guimar?es,41.447299999999998,-8.302429999999999,BRAGA,./0.png
-9.16321,38.8252,UCSP Loures,UCSP,01-01-14,01-01-14,ACES Loures / Odivelas,,ARS Lisboa e Vale do Tejo,2670-487,Loures,Loures,Loures,38.825200000000002,-9.163209999999999,LISBOA,./0.png
-8.48783,40.9853,UCSP Lob?o e Caldas de S?o Jorge,UCSP,01-01-14,01-01-14,ACES Feira e Arouca,,ARS Norte,4505-525,Lob?o,"Uni?o das freguesias de Lob?o, Gi?o, Louredo e Guisande",Santa Maria da Feira,40.985300000000002,-8.487830000000001,AVEIRO,./0.png
-8.37694,40.855,UCSP Macieira / Ar?es,UCSP,2/22/2015,2/22/2015,ACES Aveiro Norte,,ARS Norte,3730-223,Macieira de Cambra,Macieira de Cambra,Vale de Cambra,40.854999999999997,-8.376939999999999,AVEIRO,./0.png
-8.43181,41.0593,UCSP Medas,UCSP,02-01-14,02-01-14,ACES Gondomar,,ARS Norte,4515-403,Medas,Uni?o das freguesias de Melres e Medas,Gondomar,41.059300000000000,-8.431810000000000,PORTO,./0.png
-8.42464,40.2503,USF Coimbra Norte,USF-A,3/23/2015,3/23/2015,ACES Baixo Mondego,,ARS Centro,3020-171,Coimbra,Uni?o das freguesias de Eiras e S?o Paulo de Frades,Coimbra,40.250300000000003,-8.424640000000000,COIMBRA,./0.png
-8.63975,41.2028,USF Cust¢ias,USF-A,12/30/2015,12/30/2015,ACES Matosinhos,ULS Matosinhos,ARS Norte,4460-679,Cust¢ias,Uni?o das freguesias de S?o Mamede de Infesta e Senhora da Hora,Matosinhos,41.202800000000003,-8.639749999999999,PORTO,./0.png
-8.97895,38.7085,UCSP Montijo,UCSP,04-01-15,04-01-15,ACES Arco Ribeirinho,,ARS Lisboa e Vale do Tejo,2870-161,Montijo,Uni?o das freguesias de Montijo e Afonsoeiro,Montijo,38.708500000000001,-8.978949999999999,SET?BAL,./0.png
-8.60703,38.6817,UCSP Montijo Rural,UCSP,04-01-15,04-01-15,ACES Arco Ribeirinho,,ARS Lisboa e Vale do Tejo,2895-212,Peg?es,Uni?o das freguesias de Peg?es,Montijo,38.681699999999999,-8.607030000000000,SET?BAL,./0.png
-7.72439,41.2993,USF Nova Mateus,USF-A,05-04-15,05-04-15,ACES Mar?o e Douro Norte,,ARS Norte,5000-577,Vila Real,Mateus,Vila Real,41.299300000000002,-7.724390000000000,VILA REAL,./0.png
-9.23675,38.645,USF Costa do Mar,USF-A,5/15/2015,5/15/2015,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2829-501,Costa da Caparica,Costa da Caparica,Almada,38.645000000000003,-9.236750000000001,SET?BAL,./0.png
-8.61869,40.632,USF Santa Joana,USF-B,6/23/2008,05-01-15,ACES Baixo Vouga,,ARS Centro,3810-164,Aveiro,Santa Joana,Aveiro,40.631999999999998,-8.618690000000001,AVEIRO,./0.png
0,0,UCSP Gondifelos,UCSP,3/20/2007,3/20/2007,ACES Ave / Famalic?o,,ARS Norte,4760-503,GONDIFELOS,,,,,#N/A,./0.png
0,0,UCSP Lousado,UCSP,3/20/2007,3/20/2007,ACES Ave / Famalic?o,,ARS Norte,4760-628,LOUSADO,,,,,#N/A,./0.png
-7.34608,40.3638,UCSP Belmonte,UCSP,06-03-15,06-03-15,ACES Cova da Beira,,ARS Centro,6250-072,Belmonte,Uni?o das freguesias de Belmonte e Colmeal da Torre,Belmonte,40.363799999999998,-7.346080000000000,CASTELO BRANCO,./0.png
-7.97267,41.2518,UCSP Vila Caiz,UCSP,3/20/2007,3/20/2007,ACES Baixo Tƒmega,,ARS Norte,4600-789,Amarante,Vila Caiz,Amarante,41.251800000000003,-7.972670000000000,PORTO,./0.png
-6.95956,41.5354,UCSP Macedo de Cavaleiros I,UCSP,06-01-15,06-01-15,ACES Nordeste,ULS Nordeste,ARS Norte,5340-273,Macedo de Cavaleiros,Macedo de Cavaleiros,Macedo de Cavaleiros,41.535400000000003,-6.959560000000000,BRAGAN€A,./0.png
-8.64318,41.6133,USF Senhora da Lapa,USF-A,7/26/2010,7/26/2010,ACES Barcelos / Esposende,,ARS Norte,4750-359,Aborim - Barcelos,Aborim,Barcelos,41.613300000000002,-8.643179999999999,BRAGA,./0.png
-8.53996,41.568,USF C vado Sa£de,USF-A,12/30/2013,12/30/2013,ACES Barcelos / Esposende,,ARS Norte,4750-511,Lama-Barcelos,Lama,Barcelos,41.567999999999998,-8.539960000000001,BRAGA,./0.png
-8.61415,41.5357,USF Santo Ant¢nio,USF-B,7/27/2009,07-01-10,ACES Barcelos / Esposende,,ARS Norte,4750-127,Barcelos,"Uni?o das freguesias de Barcelos, Vila Boa e Vila Frescainha (S?o Martinho e S?o Pedro)",Barcelos,41.535699999999999,-8.614150000000000,BRAGA,./0.png
-8.62406,41.5336,USF Barcel Sa£de,USF-B,02-07-11,05-01-13,ACES Barcelos / Esposende,,ARS Norte,4750-253,Barcelos,"Uni?o das freguesias de Barcelos, Vila Boa e Vila Frescainha (S?o Martinho e S?o Pedro)",Barcelos,41.533600000000000,-8.624060000000000,BRAGA,./0.png
-8.5995,41.567,USF L¡gios,USF-B,07-04-11,05-01-13,ACES Barcelos / Esposende,,ARS Norte,4750-062,Lij¢,Lij¢,Barcelos,41.567000000000000,-8.599500000000001,BRAGA,./0.png
-8.41449,41.5464,USF do Minho,USF-A,10/13/2014,10/13/2014,ACES Braga,,ARS Norte,4715-402,Braga,Uni?o das freguesias de Braga (S?o Jos‚ de S?o L zaro e S?o Jo?o do Souto),Braga,41.546399999999998,-8.414490000000001,BRAGA,./0.png
-8.41231,41.5526,USF + Carand ,USF-B,05-02-07,07-01-12,ACES Braga,,ARS Norte,4710-374,Braga,Braga (S?o Victor),Braga,41.552599999999998,-8.412310000000000,BRAGA,./0.png
-8.38713,41.5682,USF Gualtar,USF-B,12/17/2007,01-01-11,ACES Braga,,ARS Norte,4710-078,Braga,Gualtar,Braga,41.568199999999997,-8.387130000000001,BRAGA,./0.png
-8.41054,41.5423,USF Bracara Augusta,USF-B,2/27/2009,07-01-10,ACES Braga,,ARS Norte,4715-115,Braga,"Uni?o das freguesias de Nogueira, Frai?o e Lama‡?es",Braga,41.542299999999997,-8.410539999999999,BRAGA,./0.png
-7.98932,41.5122,USF O Basto,USF-A,07-01-12,07-01-12,ACES Alto Ave,,ARS Norte,4860-339,Cabeceiras de Basto,"Uni?o das freguesias de Refojos de Basto, Outeiro e Painzela",Cabeceiras de Basto,41.512200000000000,-7.989320000000000,BRAGA,./0.png
-8.78126,41.5368,USF Esposende Norte,USF-B,02-07-11,05-01-13,ACES Barcelos / Esposende,,ARS Norte,4740-001,Esposende,"Uni?o das freguesias de Esposende, Marinhas e Gandra",Esposende,41.536799999999999,-8.781260000000000,BRAGA,./0.png
-8.17168,41.4465,USF Novo Cuidar,USF-B,10-02-06,05-01-08,ACES Alto Ave,,ARS Norte,4820-273,Fafe,Fafe,Fafe,41.446500000000000,-8.171680000000000,BRAGA,./0.png
-8.17168,41.4465,USF Fafe Sentinela,USF-B,03-12-07,07-01-08,ACES Alto Ave,,ARS Norte,4820-273,Fafe,Fafe,Fafe,41.446500000000000,-8.171680000000000,BRAGA,./0.png
-8.21023,41.4514,USF Ar?es,USF-B,5/14/2007,07-01-08,ACES Alto Ave,,ARS Norte,4820-758,Ar?es (S?o Rom?o) Fafe,Fafe,Fafe,41.451400000000000,-8.210229999999999,BRAGA,./0.png
-8.17168,41.4465,USF N¢s e V¢s Sa£de,USF-B,6/20/2008,07-01-09,ACES Alto Ave,,ARS Norte,4820-273,Fafe,Fafe,Fafe,41.446500000000000,-8.171680000000000,BRAGA,./0.png
-8.30243,41.4473,USF Amorosa XXI,USF-A,10-01-14,10-01-14,ACES Alto Ave,,ARS Norte,4800-050,Guimar?es,Azur‚m,Guimar?es,41.447299999999998,-8.302429999999999,BRAGA,./0.png
-8.35233,41.4262,USF Pevid‚m,USF-B,12/31/2007,06-01-09,ACES Alto Ave,,ARS Norte,4835-302,Guimar?es,Selho (S?o Jorge),Guimar?es,41.426200000000001,-8.352330000000000,BRAGA,./0.png
-8.29453,41.4268,USF Afonso Henriques,USF-B,12/28/2007,07-01-09,ACES Alto Ave,,ARS Norte,4810-503,Guimar?es,Urgezes,Guimar?es,41.426800000000000,-8.294530000000000,BRAGA,./0.png
-8.29453,41.4268,USF Vimaranes,USF-B,12/28/2007,07-01-09,ACES Alto Ave,,ARS Norte,4810-503,Guimar?es,Urgezes,Guimar?es,41.426800000000000,-8.294530000000000,BRAGA,./0.png
-8.30243,41.4473,USF S?o Nicolau,USF-B,7/21/2008,07-01-09,ACES Alto Ave,,ARS Norte,4800-050,Guimar?es,Azur‚m,Guimar?es,41.447299999999998,-8.302429999999999,BRAGA,./0.png
-8.25832,41.4826,USF S?o Torcato,USF-B,11-10-08,01-01-11,ACES Alto Ave,,ARS Norte,4800-854,Guimar?es,S?o Torcato,Guimar?es,41.482599999999998,-8.258319999999999,BRAGA,./0.png
-8.36324,41.4009,USF Serzedelo,USF-B,12/13/2010,05-01-13,ACES Alto Ave,,ARS Norte,4765-546,Guimar?es,Ald?o,Guimar?es,41.400900000000000,-8.363239999999999,BRAGA,./0.png
-8.52665,41.4066,USF Famalic?o I,USF-B,11/19/2007,07-01-08,ACES Ave / Famalic?o,,ARS Norte,4760-101,Vila Nova de Famalic?o,Uni?o das freguesias de Vila Nova de Famalic?o e Calend rio,Vila Nova de Famalic?o,41.406599999999997,-8.526650000000000,BRAGA,./0.png
-8.52701,41.3908,USF S?o Miguel-o-Anjo,USF-B,12/30/2008,07-01-12,ACES Ave / Famalic?o,,ARS Norte,4760-283,Calend rio,Uni?o das freguesias de Vila Nova de Famalic?o e Calend rio,Vila Nova de Famalic?o,41.390799999999999,-8.527010000000001,BRAGA,./0.png
-8.4598,41.6004,USF Prado,USF-A,7/30/2010,7/30/2010,ACES Gerˆs / Cabreira,,ARS Norte,4730-460,Vila do Prado,Vila de Prado,Vila Verde,41.600400000000000,-8.459800000000000,BRAGA,./0.png
-8.49839,41.6941,USF S  de Miranda,USF-A,06-01-12,06-01-12,ACES Gerˆs / Cabreira,,ARS Norte,4730-150,Duas Igrejas - Vila Verde,Uni?o das freguesias da Ribeira do Neiva,Vila Verde,41.694099999999999,-8.498390000000001,BRAGA,./0.png
-8.43267,41.6496,USF Vida +,USF-B,7/31/2009,06-01-14,ACES Gerˆs / Cabreira,,ARS Norte,4730-702,Vila Verde,Vila Verde e Barbudo,Vila Verde,41.649600000000000,-8.432670000000000,BRAGA,./0.png
-8.43267,41.6496,USF Pr¢-Sa£de,USF-B,12/30/2009,07-01-11,ACES Gerˆs / Cabreira,,ARS Norte,4730-702,Vila Verde,Vila Verde e Barbudo,Vila Verde,41.649600000000000,-8.432670000000000,BRAGA,./0.png
-8.41553,41.3835,USF Dallem D Ave,USF-A,07-04-11,07-04-11,ACES Ave / Famalic?o,,ARS Norte,4765-628,Del?es,Del?es,Vila Nova de Famalic?o,41.383499999999998,-8.415530000000000,BRAGA,./0.png
-8.41728,41.4382,USF Joane,USF-B,11/19/2007,07-01-08,ACES Ave / Famalic?o,,ARS Norte,4770-206,Joane,Joane,Vila Nova de Famalic?o,41.438200000000002,-8.417280000000000,BRAGA,./0.png
-8.41553,41.3835,USF Terras do Ave,USF-B,12/30/2008,01-01-10,ACES Ave / Famalic?o,,ARS Norte,4765-628,Del?es,Del?es,Vila Nova de Famalic?o,41.383499999999998,-8.415530000000000,BRAGA,./0.png
-8.42273,41.5603,USF 7 Fontes,USF-A,10/20/2014,10/20/2014,ACES Braga,,ARS Norte,4700-006,Braga,Braga (S?o Vicente),Braga,41.560299999999998,-8.422730000000000,BRAGA,./0.png
-8.42273,41.5603,USF Braga Norte,USF-A,10/20/2014,10/20/2014,ACES Braga,,ARS Norte,4700-006,Braga,Braga (S?o Vicente),Braga,41.560299999999998,-8.422730000000000,BRAGA,./0.png
-8.47484,41.582,USF Ru?es,USF-A,12-01-14,12-01-14,ACES Braga,,ARS Norte,4700-565,Mire de Tib?es,Mire de Tib?es,Braga,41.582000000000001,-8.474840000000000,BRAGA,./0.png
-8.48802,41.508,USF Tadim,USF-A,10/13/2014,10/13/2014,ACES Braga,,ARS Norte,4705-671,Tadim,Tadim,Braga,41.508000000000003,-8.488020000000001,BRAGA,./0.png
-8.47315,41.5326,USF Sa£de Oeste,USF-A,12-01-14,12-01-14,ACES Braga,,ARS Norte,4705-629,Sequeira,Sequeira,Braga,41.532600000000002,-8.473150000000000,BRAGA,./0.png
-8.42785,41.5471,USF Manuel Rocha Peixoto,USF-B,3/23/2009,07-01-10,ACES Braga,,ARS Norte,4700-036,Braga,"Uni?o das freguesias de Braga (Maximinos, S‚ e Cividade)",Braga,41.547100000000000,-8.427849999999999,BRAGA,./0.png
-8.42785,41.5471,USF MaxiSa£de,USF-B,02-02-11,06-01-14,ACES Braga,,ARS Norte,4700-036,Braga,"Uni?o das freguesias de Braga (Maximinos, S‚ e Cividade)",Braga,41.547100000000000,-8.427849999999999,BRAGA,./0.png
-8.3404,41.4636,USF Ponte,USF-B,12/29/2006,07-01-08,ACES Alto Ave,,ARS Norte,4805-273,Ponte GMR,Longos,Guimar?es,41.463600000000000,-8.340400000000001,BRAGA,./0.png
-8.37955,41.4423,USF Ronfe,USF-B,4/30/2007,05-01-08,ACES Alto Ave,,ARS Norte,4805-437,Ronfe,Ronfe,Guimar?es,41.442300000000003,-8.379550000000000,BRAGA,./0.png
